Date,Belize,Costa Rica,El Salvador,Guatamala,Hondurus,Mexico,Nigaragua,Panama
11/24/2010,491.626,484.727,695.507,477.686,939.54,580.01,847.575,691.622
11/25/2010,491.903,483.281,706.586,478.484,937.208,581.041,850.803,682.469
11/26/2010,493.368,484.409,712.14,484.546,939.897,582.266,839.629,677.394
11/27/2010,494.013,489.69,719.291,480.252,930.377,579.677,824.303,666.151
11/28/2010,494.013,489.006,716.84,477.095,921.864,573.687,810.675,659.309
11/29/2010,492.028,495.08,722.118,499.209,932.605,578.529,799.255,654.355
11/30/2010,492.028,497.313,733.957,503.019,956.25,584.088,789.344,656.966
12/1/2010,492.028,497.194,747.976,505.731,956.088,584.485,794.398,657.437
12/2/2010,492.028,496.622,763.687,499.802,953.633,585.044,787.255,660.958
12/3/2010,492.028,494.95,756.539,505.888,957.78,586.511,804.71,664.289
12/4/2010,488.594,495.977,752.779,502.357,949.701,584.867,780.128,668.338
12/5/2010,487.96,490.097,751.547,502.817,924.537,581.146,756.823,669.833
12/6/2010,483.545,494,759.752,505.977,926.575,585.049,759.677,671.771
12/7/2010,483.545,500.093,769.816,512.738,939.752,587.782,760.409,679.741
12/8/2010,483.545,503.332,773.389,518.712,945.287,589.588,753.635,679.909
12/9/2010,483.545,505.095,769.082,513.371,956.242,602.356,756.437,686.889
12/10/2010,480.629,507.14,767.745,511.432,959.829,613.728,727.478,691.214
12/11/2010,481.804,505.364,762.263,509.131,962.948,618.761,721.722,695.353
12/12/2010,481.804,496.721,753.767,502.331,962.67,617.317,706.262,691.622
12/13/2010,481.804,507.31,748.709,503.409,971.13,621.119,731.849,697.994
12/14/2010,497.555,515.019,756.763,510.677,990.018,627.635,741.402,705.298
12/15/2010,495.086,519.032,749.68,506.304,987.231,632.99,743.056,706.525
12/16/2010,495.086,523.107,746.894,505.368,1004.28,631.416,724.026,703.163
12/17/2010,495.086,527.954,764.512,498.099,1001.12,631.953,718.41,700.44
12/18/2010,501.192,528.292,759.063,492.117,986.841,632.197,718.074,701.469
12/19/2010,501.192,533.041,761.778,487.625,970.716,629.771,715.342,695.707
12/20/2010,491.746,530.78,763.847,491.125,969.065,634.977,713.378,699.682
12/21/2010,488.488,534.873,776.807,510.028,973.331,638.801,706.384,704.565
12/22/2010,486.229,538.589,780.583,507.228,969.336,640.06,708.598,702.921
12/23/2010,488.19,544.307,776.253,495.22,948.972,643.415,689.675,699.783
12/24/2010,495.37,544.146,767.737,485.035,934.332,643.286,685.356,693.233
12/25/2010,488.947,545.129,751.767,479.398,922.444,642.119,669.625,689.852
12/26/2010,491.643,548.013,747.116,473.933,918.01,639.235,665.99,684.828
12/27/2010,499.154,542.308,748.784,475.153,938.807,642.716,694.493,687.272
12/28/2010,520.929,540.671,757.172,478.445,944.806,645.74,695.484,686.142
12/29/2010,516.942,532.724,762.848,448.182,931.839,643.265,707.875,688.931
12/30/2010,516.942,530.506,749.678,443.267,940.126,641.552,709.168,688.702
12/31/2010,508.449,531.214,731.153,441.634,940.547,640.587,698.09,683.954
1/1/2011,508.449,526.286,724.048,441.757,943.588,640.375,697.672,679.929
1/2/2011,511.326,517.046,715.32,430.706,941.164,637.755,676.964,676.735
1/3/2011,491.032,516.529,691.841,437.363,946.198,640.067,706.912,682.45
1/4/2011,491.032,518.409,686.262,460.96,956.008,647.083,727.669,689.123
1/5/2011,486.358,513.169,668.505,470.626,962.411,650.229,765.145,690.471
1/6/2011,487.495,509.804,662.213,474.377,990.886,657.201,762.869,688.401
1/7/2011,490.604,505.111,657.388,475.599,993.508,659.724,776.052,699.259
1/8/2011,479.635,504.265,646.103,472.286,992.147,644.598,770.837,697.427
1/9/2011,465.789,494.221,635.596,457.976,979.561,630.432,770.397,692.132
1/10/2011,465.958,492.49,661.088,465.165,984.556,627.575,767.872,689.807
1/11/2011,465.958,493.136,672.915,479.878,999.039,630.4,771.817,695.407
1/12/2011,465.958,490.194,669.452,496.215,998.649,634.017,766.613,685.856
1/13/2011,472.416,483.905,662.774,500.095,992.688,634.174,764.383,681.041
1/14/2011,493.867,479.149,655.903,505.379,1009.08,637.077,772.432,677.418
1/15/2011,500.509,469.233,651.263,499.197,1005.73,636.915,777.804,678.779
1/16/2011,504.023,462.829,626.247,502.788,993.974,634.812,773.083,675.131
1/17/2011,504.743,462.227,624.996,497.88,1004.7,639.003,774.566,676.12
1/18/2011,504.743,456.56,609.535,498.19,1031.01,645.629,775.062,675.169
1/19/2011,513.212,461.111,606.581,498.779,1031.01,649.313,806.851,672.73
1/20/2011,517.704,457.503,600.604,493.716,1042.95,657.585,827.265,677.216
1/21/2011,523.901,456.643,597.929,499.587,1042.11,664.598,824.446,678.6
1/22/2011,497.387,455.039,590.168,501.616,1040.71,663.787,815.646,674
1/23/2011,491.157,455.665,584.242,498.585,1036.07,663.888,812.554,673.834
1/24/2011,491.157,453.787,602.449,506.893,1053.29,670.11,819.68,675.142
1/25/2011,481.215,446.727,604.156,506.201,1071.2,676.352,835.218,678.725
1/26/2011,492.363,448.452,599.458,512.181,1069.56,680.135,829.383,685.099
1/27/2011,503.203,449.311,597.294,516.295,1093.25,683.238,839.213,690.222
1/28/2011,521.119,450.441,587.438,523.198,1108.23,689.028,844.552,702.321
1/29/2011,521.119,449.513,589.459,523.941,1087.81,691.455,842.635,703.427
1/30/2011,521.119,448.361,592.403,521.565,1080.5,692.904,858.676,703.544
1/31/2011,536.01,454.563,600.935,534.608,1098.86,699.033,861.487,708.834
2/1/2011,536.01,458.356,608.267,548.866,1111,707.076,877.856,712.199
2/2/2011,541.033,460.869,621.391,544.12,1128.55,715.517,857.217,716.292
2/3/2011,541.033,459.668,632.759,534.441,1149.84,719.782,848.963,717.248
2/4/2011,541.033,460.766,649.607,543.832,1162.5,723.525,811.736,716.48
2/5/2011,539.11,459.632,645.665,533.523,1138.33,720.498,808.766,715.023
2/6/2011,538.204,458.656,644.634,524.175,1127.7,719.614,799.146,705.581
2/7/2011,543.146,455.475,642.672,543.667,1127.43,718.57,794.709,710.118
2/8/2011,541.802,462.593,639.707,544.926,1131.84,726.294,801.536,715.341
2/9/2011,551.347,464.051,610.917,552.354,1136.77,730.509,798.687,717.495
2/10/2011,551.347,463.6,595.795,547.29,1131.52,737.83,853.461,720.789
2/11/2011,554.737,463.266,589.611,534.741,1145.66,742.748,880.261,725.352
2/12/2011,554.375,461.099,583.703,524.882,1144.43,743.244,879.266,723.334
2/13/2011,558.71,458.924,577.143,519.905,1124.45,741.384,866.136,719.366
2/14/2011,558.71,466.592,573.911,526.907,1118.09,748.668,880.203,722.396
2/15/2011,563.408,473.636,569.723,532.02,1136.09,755.945,886.515,727.007
2/16/2011,563.408,478.863,564.695,544.312,1124.63,762.779,885.32,731.818
2/17/2011,566.9,480.761,558.847,550.598,1108.54,765.193,885.509,740.324
2/18/2011,563.789,479.234,551.723,548.425,1114.63,769.219,874.137,749.756
2/19/2011,563.789,481.415,533.055,536.797,1111.49,764.846,864.283,743.578
2/20/2011,578.674,477.838,524.608,527.722,1098.85,760.322,885.421,740.971
2/21/2011,581.45,478.847,525.338,532.744,1108.25,766.217,898.692,743.897
2/22/2011,588.984,479.802,527.45,540.779,1129.88,771.973,896.025,746.83
2/23/2011,588.368,481.398,509.388,558.48,1135.29,773.446,920.917,757.768
2/24/2011,576.7,485.775,500.595,571.609,1133.29,775.304,939.905,760.136
2/25/2011,575.682,486.868,496.802,568.014,1139.36,777.066,952.483,758.286
2/26/2011,574.863,487.376,484.289,559.392,1120.44,777.412,942.649,756.786
2/27/2011,577.577,483.695,474.092,553.375,1114.43,774.103,927.608,744.123
2/28/2011,575.081,487.156,474.28,561.894,1136.68,780.587,950.554,748.879
3/1/2011,580.625,493.124,482.919,585.916,1158.75,785.006,936.852,750.806
3/2/2011,587.95,493.38,490.751,634.053,1151.25,786.612,945.871,744.573
3/3/2011,616.549,501.833,490.791,647.953,1155.85,787.245,969.299,752.636
3/4/2011,611.417,503.914,504.171,682.164,1157.08,788.034,981.732,750.574
3/5/2011,617.14,500.363,504.979,684.574,1138.03,784.509,978.377,747.305
3/6/2011,614.236,503.026,490.266,673.799,1122.37,780.006,972.783,747.305
3/7/2011,609.875,510.197,506.971,706.478,1160.43,787.043,1012.77,747.305
3/8/2011,616.671,516.88,522.551,727.422,1171.98,792.492,1045.24,747.305
3/9/2011,616.671,517.467,538.721,740.238,1176.69,800.349,1080.89,747.305
3/10/2011,621.04,516.138,565.215,758.732,1210.03,803.357,1144.11,747.305
3/11/2011,616.981,517.7,604.478,762.22,1206.26,808.976,1216.22,747.305
3/12/2011,618.867,520.667,617.197,760.551,1206.26,804.674,1166.71,747.305
3/13/2011,629.088,515.577,635.171,760.857,1187.51,798.675,1135.01,747.305
3/14/2011,626.466,518.647,660.764,779.569,1212.37,806.717,1168.59,747.305
3/15/2011,619.402,523.159,686.008,790.126,1230.93,814.493,1199.08,747.305
3/16/2011,629.012,518.85,704.232,803.816,1246.15,816.321,1215.01,747.305
3/17/2011,632.279,514.225,718.128,804.532,1245.94,820.174,1232.72,747.305
3/18/2011,676.772,517.44,741.418,811.499,1275.86,818.561,1235.23,747.305
3/19/2011,692.104,513.729,760.345,811.663,1266.52,816.988,1249.69,747.305
3/20/2011,705.033,510.523,774.124,818.142,1258.09,812.572,1240.83,747.305
3/21/2011,707.408,510.828,803.355,840.212,1271.47,812.516,1262.48,747.305
3/22/2011,724.456,517.016,822.424,847.389,1283.73,820.524,1282.05,747.305
3/23/2011,747.892,516.055,842.587,854.328,1283.65,822.788,1295.79,747.305
3/24/2011,760.922,517.249,859.677,857.484,1285.09,826.544,1323.06,747.305
3/25/2011,759.031,524.333,873.556,852.77,1290.26,830.559,1328.21,747.305
3/26/2011,759.404,522.266,890.528,847.49,1286.43,831.357,1327.75,747.305
3/27/2011,764.41,520.295,900.207,851.911,1288.47,828.326,1313.17,747.305
3/28/2011,777.664,525.232,912.185,860.753,1313.28,836.237,1343,747.305
3/29/2011,778.674,532.723,932.736,879.955,1328.15,842.301,1399.46,747.305
3/30/2011,782.929,533.951,945.075,879.253,1338.61,844.693,1413.1,747.305
3/31/2011,784.178,537.593,949.949,869.402,1332.16,850.894,1444.81,747.305
4/1/2011,784.299,540.487,949.975,836.616,1340.4,856.944,1488.49,747.305
4/2/2011,784.003,533.362,958.546,819.25,1342.18,855.951,1486.41,747.305
4/3/2011,764.529,528.67,950.54,798.648,1335.26,852.556,1483.11,747.305
4/4/2011,772.883,537.348,954.264,800.259,1356.34,859.974,1530.5,747.305
4/5/2011,768.089,541.039,964.409,801.433,1367.65,868.259,1546.38,747.305
4/6/2011,761.769,548.311,970.638,785.035,1350.86,871.424,1554.48,747.305
4/7/2011,766.771,557.948,982.554,779.457,1355.25,875.597,1553.07,747.305
4/8/2011,759.943,574.492,1000.27,769.956,1364.85,879.407,1561.86,747.305
4/9/2011,754.045,578.343,997.513,754.777,1344.16,876.602,1504.58,747.305
4/10/2011,759.747,576.966,985.37,742.655,1346.12,870.525,1449.94,747.305
4/11/2011,754.623,574.556,986.883,749.29,1352.42,878.143,1479.71,747.305
4/12/2011,768.317,579.21,987.213,760.55,1373.8,888.838,1518.74,747.305
4/13/2011,765.993,593.876,995.237,747.079,1375.62,888.457,1488.32,747.305
4/14/2011,776.93,594.06,984.182,744.235,1380.49,889.473,1479.67,747.305
4/15/2011,762.083,601.996,988.754,733.394,1377.32,890.904,1483.7,747.305
4/16/2011,759.646,604.822,985.241,731.301,1372.21,885.798,1468.45,747.305
4/17/2011,710.312,600.138,972.814,720.95,1335.9,883.829,1466.75,747.305
4/18/2011,684.039,612.291,976.995,728.661,1345.91,890.879,1450.81,747.305
4/19/2011,668.353,621.097,963.848,732.158,1351.7,899.732,1453.39,747.305
4/20/2011,654.796,622.811,952.239,712.118,1327.18,909.156,1442.8,747.305
4/21/2011,642.351,626.683,948.455,703.471,1318.67,907.444,1426.62,747.305
4/22/2011,603.161,626.683,942.993,694.328,1318.21,906.682,1416.48,747.305
4/23/2011,580.119,626.683,935.711,687.343,1307.48,905.722,1408.71,747.305
4/24/2011,585.554,626.683,923.929,671.348,1282.26,903.664,1379.73,747.305
4/25/2011,588.944,626.683,924.43,678.362,1299.33,911.318,1406,747.305
4/26/2011,590.585,626.683,930.598,685.98,1297.12,926.911,1423.19,747.305
4/27/2011,576.217,626.683,946.637,678.411,1268.02,933.789,1434.78,747.305
4/28/2011,575.446,626.683,931.214,660.675,1267.23,942.299,1416.15,747.305
4/29/2011,563.901,626.683,931.302,672.543,1254.63,946.923,1432.01,747.305
4/30/2011,575.828,626.683,929.913,668.815,1263.14,946.464,1398.69,747.305
5/1/2011,586.227,626.683,930.144,657.309,1250.04,940.314,1347.02,747.305
5/2/2011,586.205,626.683,964.405,664.04,1249.04,951.138,1321.11,747.305
5/3/2011,584.684,626.683,982.881,677.205,1274.47,966.442,1335.78,747.305
5/4/2011,595.233,626.683,974.326,679.795,1267.07,971.587,1267.72,747.305
5/5/2011,611.483,626.683,977.518,687.332,1268.86,979.772,1318.93,747.305
5/6/2011,613.412,626.683,968.127,694.676,1301.09,989.081,1292.52,747.305
5/7/2011,618.115,626.683,966.302,684.588,1287.78,988.99,1282.51,747.305
5/8/2011,626.179,626.683,943.013,669.035,1263.71,988.517,1266.92,747.305
5/9/2011,631.328,626.683,942.569,693.561,1265.26,1006.23,1292.18,747.305
5/10/2011,637.383,626.683,940.763,714.212,1284.19,1020.4,1302.22,747.305
5/11/2011,660.743,626.683,943.807,723.34,1290.13,1032.41,1322.52,747.305
5/12/2011,644.479,626.683,946.128,721.415,1308.89,1042.78,1330.68,747.305
5/13/2011,656.86,626.683,934.922,726.552,1316.04,1056.67,1360.39,747.305
5/14/2011,672.448,626.683,943.86,722.036,1305.19,1062.08,1353.79,747.305
5/15/2011,677.591,626.683,931.973,715.801,1287.6,1065.46,1325.54,747.305
5/16/2011,681.817,626.683,950.12,730.115,1310.49,1083.56,1374.94,747.305
5/17/2011,690.543,626.683,959.17,749.546,1323.93,1109.26,1392.34,747.305
